Name,Address,Signal Level,X,Y,Z,MAC,Location
BPGC-NAB,08:4F:A9:2D:8A:40,-87,11,14,10,9138233772608,111410
BPGC-NAB,70:EA:1A:22:9B:E0,-87,11,14,10,124150763133920,111410
sks,88:63:DF:BB:74:A5,-92,11,14,10,149962536744101,111410
BPGC-WIFI,40:01:7A:01:B8:8F,-96,11,14,10,70375086078095,111410
BPGC-NAB,A8:B4:56:CA:8F:40,-82,11,14,10,185492503695168,111410
TG,80:14:A8:BE:BB:28,-86,11,14,10,140826218773288,111410
BPGC-NAB,08:4F:A9:30:00:00,-89,11,14,10,9138233933824,111410
BPGC-NAB,00:A3:8E:4E:29:A0,-91,11,14,10,702467156384,111410
BPGC-NAB,08:4F:A9:2D:77:40,-94,11,14,10,9138233767744,111410
BPGC-NAB,08:4F:A9:43:38:A0,-94,11,14,10,9138235193504,111410
BPGC-NAB,70:EA:1A:22:9B:80,-95,11,14,10,124150763133824,111410
BPGC-WIFI,40:01:7A:AF:D3:6F,-96,11,14,10,70375097488239,111410
BPGC-WIFI,40:01:7A:01:B8:80,-91,11,14,10,70375086078080,111410
BPGC-NAB,70:EA:1A:22:98:20,-41,15,14,10,124150763132960,151410
BPGC-NAB,A8:B4:56:CC:DE:00,-52,15,14,10,185492503846400,151410
BPGC-NAB,70:EA:1A:22:A0:20,-59,15,14,10,124150763135008,151410
BPGC-NAB,70:EA:1A:22:A5:A0,-63,15,14,10,124150763136416,151410
BPGC-NAB,70:EA:1A:22:96:00,-61,15,14,10,124150763132416,151410
BPGC-NAB,70:EA:1A:22:AC:00,-68,15,14,10,124150763138048,151410
BPGC-NAB,70:EA:1A:22:A9:40,-70,15,14,10,124150763137344,151410
BPGC-NAB,70:EA:1A:22:8F:E0,-78,15,14,10,124150763130848,151410
BPGC-NAB,08:4F:A9:39:68:40,-81,15,14,10,9138234550336,151410
BPGC-NAB,70:EA:1A:22:87:60,-76,15,14,10,124150763128672,151410
BPGC-NAB,00:A3:8E:60:F2:A0,-75,15,14,10,702468387488,151410
BPGC-NAB,70:EA:1A:22:97:80,-67,15,14,10,124150763132800,151410
BPGC-WIFI,40:01:7A:B1:00:40,-84,15,14,10,70375097565248,151410
BPGC-NAB,08:4F:A9:39:68:20,-82,15,14,10,9138234550304,151410
BPGC-NAB,70:EA:1A:22:96:20,-80,15,14,10,124150763132448,151410
BPGC-NAB,08:4F:A9:10:4B:80,-82,15,14,10,9138231856000,151410
BPGC-NAB,70:EA:1A:22:9B:E0,-82,15,14,10,124150763133920,151410
BPGC-NAB,08:4F:A9:30:00:00,-78,15,14,10,9138233933824,151410
BPGC-NAB,70:EA:1A:22:9F:20,-86,15,14,10,124150763134752,151410
BPGC-NAB,08:4F:A9:2D:8A:A0,-83,15,14,10,9138233772704,151410
BPGC-WIFI,40:01:7A:01:B8:80,-89,15,14,10,70375086078080,151410
BPGC-NAB,70:EA:1A:22:A9:A0,-90,15,14,10,124150763137440,151410
BPGC-NAB,08:4F:A9:2D:8A:40,-88,15,14,10,9138233772608,151410
BPGC-WIFI,40:01:7A:01:B8:8F,-94,15,14,10,70375086078095,151410
TG,80:14:A8:BE:BB:28,-92,15,14,10,140826218773288,151410
BPGC-NAB,70:EA:1A:22:9B:80,-83,15,14,10,124150763133824,151410
BPGC-NAB,70:EA:1A:22:96:A0,-84,15,14,10,124150763132576,151410
BPGC-NAB,70:EA:1A:22:9F:80,-86,15,14,10,124150763134848,151410
BPGC-NAB,70:EA:1A:22:92:40,-92,15,14,10,124150763131456,151410
sks,88:63:DF:BB:74:A5,-91,15,14,10,149962536744101,151410
BPGC-NAB,70:EA:1A:22:9F:E0,-94,15,14,10,124150763134944,151410
BPGC-NAB,A8:B4:56:CA:8F:40,-87,15,14,10,185492503695168,151410
BPGC-NAB,00:A3:8E:4E:29:A0,-92,15,14,10,702467156384,151410
BPGC-NAB,08:4F:A9:2D:77:40,-96,15,14,10,9138233767744,151410
BPGC-NAB,08:4F:A9:2D:8A:A0,-50,11,10,10,9138233772704,111010
BPGC-NAB,70:EA:1A:22:A9:A0,-52,11,10,10,124150763137440,111010
BPGC-NAB,08:4F:A9:39:68:20,-63,11,10,10,9138234550304,111010
BPGC-NAB,08:4F:A9:2D:8A:40,-60,11,10,10,9138233772608,111010
BPGC-NAB,70:EA:1A:22:9F:20,-67,11,10,10,124150763134752,111010
BPGC-NAB,08:4F:A9:10:4B:80,-68,11,10,10,9138231856000,111010
BPGC-NAB,70:EA:1A:22:96:00,-75,11,10,10,124150763132416,111010
BPGC-NAB,70:EA:1A:22:98:20,-78,11,10,10,124150763132960,111010
BPGC-NAB,70:EA:1A:22:AC:00,-77,11,10,10,124150763138048,111010
BPGC-NAB,00:A3:8E:4E:29:A0,-77,11,10,10,702467156384,111010
BPGC-NAB,08:4F:A9:39:68:40,-80,11,10,10,9138234550336,111010
BPGC-WIFI,40:01:7A:01:B8:8F,-81,11,10,10,70375086078095,111010
BPGC-NAB,70:EA:1A:22:87:60,-84,11,10,10,124150763128672,111010
BPGC-NAB,70:EA:1A:22:8F:E0,-74,11,10,10,124150763130848,111010
BPGC-NAB,70:EA:1A:22:97:80,-90,11,10,10,124150763132800,111010
BPGC-NAB,00:A3:8E:60:F2:A0,-73,11,10,10,702468387488,111010
BPGC-WIFI,40:01:7A:01:B8:80,-78,11,10,10,70375086078080,111010
BPGC-NAB,70:EA:1A:22:A0:20,-81,11,10,10,124150763135008,111010
BPGC-NAB,A8:B4:56:CC:DE:00,-79,11,10,10,185492503846400,111010
BPGC-WIFI,40:01:7A:CC:88:20,-89,11,10,10,70375099369504,111010
BPGC-NAB,08:4F:A9:30:00:00,-88,11,10,10,9138233933824,111010
BPGC-WIFI,40:01:7A:CC:88:2F,-93,11,10,10,70375099369519,111010
BPGC-WIFI,40:01:7A:C6:A5:60,-81,11,10,10,70375098983776,111010
BPGC-NAB,70:EA:1A:22:A9:40,-88,11,10,10,124150763137344,111010
BPGC-WIFI,40:01:7A:B1:00:40,-90,11,10,10,70375097565248,111010
BPGC-NAB,70:EA:1A:22:A5:A0,-92,11,10,10,124150763136416,111010
BPGC-NAB,70:EA:1A:22:92:40,-95,11,10,10,124150763131456,111010
CRT-MIFI,8C:21:A7:E1:4E:22,-88,11,10,10,154076178370082,111010
BPGC-NAB,70:EA:1A:22:87:60,-37,19,11,10,124150763128672,191110
BPGC-NAB,70:EA:1A:22:A0:20,-45,19,11,10,124150763135008,191110
BPGC-NAB,70:EA:1A:22:A5:A0,-57,19,11,10,124150763136416,191110
BPGC-NAB,70:EA:1A:22:9F:E0,-55,19,11,10,124150763134944,191110
BPGC-NAB,08:4F:A9:39:68:20,-64,19,11,10,9138234550304,191110
BPGC-NAB,70:EA:1A:22:97:80,-65,19,11,10,124150763132800,191110
BPGC-NAB,70:EA:1A:22:92:40,-54,19,11,10,124150763131456,191110
BPGC-NAB,70:EA:1A:22:98:20,-71,19,11,10,124150763132960,191110
BPGC-NAB,A8:B4:56:CC:DE:00,-51,19,11,10,185492503846400,191110
BPGC-NAB,70:EA:1A:22:A9:40,-59,19,11,10,124150763137344,191110
BPGC-NAB,08:4F:A9:30:00:00,-70,19,11,10,9138233933824,191110
BPGC-NAB,08:4F:A9:39:6A:40,-70,19,11,10,9138234550848,191110
BPGC-NAB,70:EA:1A:22:96:00,-72,19,11,10,124150763132416,191110
CRT-MIFI,8C:21:A7:E1:4E:22,-72,19,11,10,154076178370082,191110
BPGC-NAB,08:4F:A9:2D:8A:40,-67,19,11,10,9138233772608,191110
BPGC-NAB,70:EA:1A:22:9B:80,-79,19,11,10,124150763133824,191110
BPGC-NAB,00:A3:8E:4E:29:A0,-81,19,11,10,702467156384,191110
BPGC-NAB,08:4F:A9:2D:8A:A0,-77,19,11,10,9138233772704,191110
BPGC-NAB,A8:B4:56:CA:8F:40,-83,19,11,10,185492503695168,191110
BPGC-NAB,70:EA:1A:22:AC:00,-78,19,11,10,124150763138048,191110
BPGC-NAB,70:EA:1A:22:9B:E0,-84,19,11,10,124150763133920,191110
BPGC-NAB,70:EA:1A:22:A9:A0,-92,19,11,10,124150763137440,191110
BPGC-NAB,08:4F:A9:39:68:40,-77,19,11,10,9138234550336,191110
BPGC-NAB,70:EA:1A:22:96:A0,-81,19,11,10,124150763132576,191110
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-86,19,11,10,190090214554142,191110
BPGC-NAB,70:EA:1A:22:9F:80,-86,19,11,10,124150763134848,191110
BPGC-NAB,70:EA:1A:22:9F:20,-87,19,11,10,124150763134752,191110
BPGC-NAB,08:4F:A9:39:68:20,-37,16,10,10,9138234550304,161010
BPGC-NAB,08:4F:A9:2D:8A:40,-42,16,10,10,9138233772608,161010
BPGC-NAB,70:EA:1A:22:87:60,-61,16,10,10,124150763128672,161010
CRT-MIFI,8C:21:A7:E1:4E:22,-60,16,10,10,154076178370082,161010
BPGC-NAB,08:4F:A9:2D:8A:A0,-55,16,10,10,9138233772704,161010
BPGC-NAB,70:EA:1A:22:98:20,-67,16,10,10,124150763132960,161010
BPGC-NAB,08:4F:A9:39:68:40,-69,16,10,10,9138234550336,161010
BPGC-NAB,08:4F:A9:30:00:00,-71,16,10,10,9138233933824,161010
BPGC-NAB,00:A3:8E:4E:29:A0,-64,16,10,10,702467156384,161010
BPGC-NAB,70:EA:1A:22:A0:20,-76,16,10,10,124150763135008,161010
BPGC-NAB,70:EA:1A:22:96:00,-76,16,10,10,124150763132416,161010
BPGC-NAB,70:EA:1A:22:A9:40,-75,16,10,10,124150763137344,161010
BPGC-NAB,A8:B4:56:CC:DE:00,-78,16,10,10,185492503846400,161010
BPGC-NAB,70:EA:1A:22:9F:E0,-69,16,10,10,124150763134944,161010
BPGC-NAB,70:EA:1A:22:92:40,-81,16,10,10,124150763131456,161010
sks,88:63:DF:BB:74:A5,-72,16,10,10,149962536744101,161010
BPGC-NAB,70:EA:1A:22:96:A0,-83,16,10,10,124150763132576,161010
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-76,16,10,10,190090214554142,161010
BPGC-NAB,70:EA:1A:22:AC:00,-88,16,10,10,124150763138048,161010
BPGC-NAB,70:EA:1A:22:A5:A0,-75,16,10,10,124150763136416,161010
BPGC-NAB,70:EA:1A:22:9F:20,-68,16,10,10,124150763134752,161010
BPGC-NAB,70:EA:1A:22:A9:A0,-72,16,10,10,124150763137440,161010
BPGC-NAB,70:EA:1A:22:97:80,-83,16,10,10,124150763132800,161010
BPGC-NAB,08:4F:A9:10:4B:80,-84,16,10,10,9138231856000,161010
BPGC-NAB,00:A3:8E:60:F2:A0,-86,16,10,10,702468387488,161010
BPGC-NAB,70:EA:1A:22:8F:E0,-77,16,10,10,124150763130848,161010
BPGC-NAB,70:EA:1A:22:8F:E0,-54,10,17,10,124150763130848,101710
BPGC-NAB,70:EA:1A:22:A9:A0,-73,10,17,10,124150763137440,101710
BPGC-NAB,A8:B4:56:CA:8F:40,-74,10,17,10,185492503695168,101710
BPGC-NAB,70:EA:1A:22:96:00,-82,10,17,10,124150763132416,101710
BPGC-NAB,00:A3:8E:60:F2:A0,-83,10,17,10,702468387488,101710
BPGC-NAB,70:EA:1A:22:AC:00,-88,10,17,10,124150763138048,101710
BPGC-NAB,70:EA:1A:22:98:20,-90,10,17,10,124150763132960,101710
BPGC-NAB,08:4F:A9:10:4B:80,-56,10,17,10,9138231856000,101710
BPGC-NAB,70:EA:1A:22:96:20,-75,10,17,10,124150763132448,101710
BPGC-NAB,70:EA:1A:22:96:A0,-74,10,17,10,124150763132576,101710
BPGC-NAB,08:4F:A9:2D:8A:A0,-94,10,17,10,9138233772704,101710
BPGC-NAB,70:EA:1A:22:9B:80,-94,10,17,10,124150763133824,101710
BPGC-NAB,08:4F:A9:2D:77:40,-96,10,17,10,9138233767744,101710
BPGC-NAB,70:EA:1A:22:9F:80,-89,10,17,10,124150763134848,101710
BPGC-NAB,70:EA:1A:22:9B:E0,-95,10,17,10,124150763133920,101710
BPGC-NAB,08:4F:A9:43:38:A0,-96,10,17,10,9138235193504,101710
BPGC-NAB,68:3B:78:E9:C0:E0,-96,10,17,10,114604640944352,101710
BPGC-NAB,08:4F:A9:39:68:20,-35,17,10,10,9138234550304,171010
BPGC-NAB,08:4F:A9:2D:8A:40,-47,17,10,10,9138233772608,171010
BPGC-NAB,70:EA:1A:22:87:60,-60,17,10,10,124150763128672,171010
BPGC-NAB,08:4F:A9:2D:8A:A0,-63,17,10,10,9138233772704,171010
BPGC-NAB,70:EA:1A:22:A9:40,-66,17,10,10,124150763137344,171010
BPGC-NAB,08:4F:A9:39:68:40,-63,17,10,10,9138234550336,171010
BPGC-NAB,70:EA:1A:22:A0:20,-58,17,10,10,124150763135008,171010
CRT-MIFI,8C:21:A7:E1:4E:22,-66,17,10,10,154076178370082,171010
BPGC-NAB,70:EA:1A:22:A5:A0,-69,17,10,10,124150763136416,171010
BPGC-NAB,70:EA:1A:22:92:40,-69,17,10,10,124150763131456,171010
BPGC-NAB,A8:B4:56:CC:DE:00,-68,17,10,10,185492503846400,171010
BPGC-NAB,70:EA:1A:22:A9:A0,-71,17,10,10,124150763137440,171010
BPGC-NAB,70:EA:1A:22:9F:E0,-67,17,10,10,124150763134944,171010
BPGC-NAB,00:A3:8E:4E:29:A0,-72,17,10,10,702467156384,171010
BPGC-NAB,70:EA:1A:22:98:20,-69,17,10,10,124150763132960,171010
BPGC-NAB,70:EA:1A:22:96:00,-76,17,10,10,124150763132416,171010
BPGC-NAB,70:EA:1A:22:9F:20,-66,17,10,10,124150763134752,171010
BPGC-NAB,70:EA:1A:22:97:80,-80,17,10,10,124150763132800,171010
BPGC-NAB,08:4F:A9:30:00:00,-66,17,10,10,9138233933824,171010
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-77,17,10,10,190090214554142,171010
sks,88:63:DF:BB:74:A5,-80,17,10,10,149962536744101,171010
BPGC-NAB,70:EA:1A:22:AC:00,-87,17,10,10,124150763138048,171010
BPGC-NAB,A8:B4:56:CC:DE:00,-39,20,12,10,185492503846400,201210
BPGC-NAB,70:EA:1A:22:A0:20,-46,20,12,10,124150763135008,201210
BPGC-NAB,70:EA:1A:22:97:80,-48,20,12,10,124150763132800,201210
BPGC-NAB,70:EA:1A:22:87:60,-53,20,12,10,124150763128672,201210
BPGC-NAB,70:EA:1A:22:A9:40,-55,20,12,10,124150763137344,201210
BPGC-NAB,70:EA:1A:22:98:20,-52,20,12,10,124150763132960,201210
BPGC-NAB,70:EA:1A:22:AC:00,-58,20,12,10,124150763138048,201210
BPGC-NAB,70:EA:1A:22:96:00,-58,20,12,10,124150763132416,201210
BPGC-NAB,70:EA:1A:22:A5:A0,-50,20,12,10,124150763136416,201210
BPGC-NAB,00:A3:8E:60:F2:A0,-70,20,12,10,702468387488,201210
BPGC-NAB,70:EA:1A:22:8F:E0,-72,20,12,10,124150763130848,201210
BPGC-NAB,70:EA:1A:22:9F:E0,-67,20,12,10,124150763134944,201210
BPGC-NAB,70:EA:1A:22:9B:80,-70,20,12,10,124150763133824,201210
CRT-MIFI,8C:21:A7:E1:4E:22,-73,20,12,10,154076178370082,201210
BPGC-NAB,08:4F:A9:39:68:20,-78,20,12,10,9138234550304,201210
BPGC-NAB,70:EA:1A:22:96:20,-87,20,12,10,124150763132448,201210
BPGC-NAB,70:EA:1A:22:92:40,-74,20,12,10,124150763131456,201210
BPGC-NAB,08:4F:A9:10:4B:80,-79,20,12,10,9138231856000,201210
BPGC-NAB,08:4F:A9:39:6A:40,-86,20,12,10,9138234550848,201210
BPGC-WIFI,40:01:7A:01:B8:80,-80,20,12,10,70375086078080,201210
BPGC-NAB,70:EA:1A:22:9F:80,-69,20,12,10,124150763134848,201210
BPGC-NAB,70:EA:1A:22:96:A0,-83,20,12,10,124150763132576,201210
BPGC-NAB,08:4F:A9:39:68:40,-86,20,12,10,9138234550336,201210
BPGC-NAB,70:EA:1A:22:9B:E0,-79,20,12,10,124150763133920,201210
bhikkhu,60:6D:C7:A3:30:E3,-75,20,12,10,106024617062627,201210
BPGC-NAB,08:4F:A9:2D:8A:40,-90,20,12,10,9138233772608,201210
BPGC-NAB,08:4F:A9:10:4B:80,-45,10,12,10,9138231856000,101210
BPGC-NAB,70:EA:1A:22:96:00,-50,10,12,10,124150763132416,101210
BPGC-NAB,00:A3:8E:60:F2:A0,-65,10,12,10,702468387488,101210
BPGC-NAB,70:EA:1A:22:A5:A0,-68,10,12,10,124150763136416,101210
BPGC-NAB,70:EA:1A:22:AC:00,-63,10,12,10,124150763138048,101210
BPGC-NAB,A8:B4:56:CC:DE:00,-70,10,12,10,185492503846400,101210
BPGC-NAB,70:EA:1A:22:97:80,-68,10,12,10,124150763132800,101210
BPGC-NAB,70:EA:1A:22:A9:40,-70,10,12,10,124150763137344,101210
BPGC-NAB,70:EA:1A:22:96:A0,-79,10,12,10,124150763132576,101210
BPGC-NAB,08:4F:A9:2D:8A:A0,-82,10,12,10,9138233772704,101210
BPGC-WIFI,40:01:7A:01:B8:80,-82,10,12,10,70375086078080,101210
BPGC-NAB,70:EA:1A:22:8F:E0,-53,10,12,10,124150763130848,101210
BPGC-NAB,70:EA:1A:22:98:20,-60,10,12,10,124150763132960,101210
BPGC-NAB,70:EA:1A:22:A0:20,-68,10,12,10,124150763135008,101210
BPGC-NAB,70:EA:1A:22:A9:A0,-67,10,12,10,124150763137440,101210
BPGC-NAB,A8:B4:56:CA:8F:40,-81,10,12,10,185492503695168,101210
BPGC-WIFI,40:01:7A:CC:88:20,-90,10,12,10,70375099369504,101210
BPGC-NAB,70:EA:1A:22:9F:20,-81,10,12,10,124150763134752,101210
BPGC-WIFI,40:01:7A:B1:00:40,-78,10,12,10,70375097565248,101210
BPGC-NAB,70:EA:1A:22:87:60,-91,10,12,10,124150763128672,101210
BPGC-NAB,08:4F:A9:2D:77:40,-94,10,12,10,9138233767744,101210
BPGC-NAB,68:3B:78:E9:C0:E0,-95,10,12,10,114604640944352,101210
BPGC-NAB,08:4F:A9:43:38:A0,-93,10,12,10,9138235193504,101210
BPGC-NAB,08:4F:A9:39:68:20,-96,10,12,10,9138234550304,101210
BPGC-NAB,70:EA:1A:22:96:20,-91,10,12,10,124150763132448,101210
BPGC-WIFI,40:01:7A:AF:D3:60,-87,10,12,10,70375097488224,101210
BPGC-WIFI,40:01:7A:CA:3F:A0,-92,10,12,10,70375099219872,101210
BPGC-NAB,00:A3:8E:4E:29:A0,-95,10,12,10,702467156384,101210
BPGC-WIFI,40:01:7A:01:B8:8F,-95,10,12,10,70375086078095,101210
BPGC-NAB,08:4F:A9:2D:8A:40,-90,10,12,10,9138233772608,101210
BPGC-WIFI,40:01:7A:C6:A5:60,-77,10,12,10,70375098983776,101210
BPGC-NAB,08:4F:A9:39:68:40,-95,10,12,10,9138234550336,101210
BPGC-NAB,08:4F:A9:30:00:00,-96,10,12,10,9138233933824,101210
BPGC-HOSTEL,BC:16:F5:9F:6E:F0,-96,10,12,10,206806796168944,101210
BPGC-NAB,70:EA:1A:22:96:00,-46,13,14,10,124150763132416,131410
BPGC-NAB,A8:B4:56:CC:DE:00,-57,13,14,10,185492503846400,131410
BPGC-NAB,70:EA:1A:22:AC:00,-55,13,14,10,124150763138048,131410
BPGC-NAB,70:EA:1A:22:A0:20,-69,13,14,10,124150763135008,131410
BPGC-NAB,70:EA:1A:22:A5:A0,-61,13,14,10,124150763136416,131410
BPGC-NAB,00:A3:8E:60:F2:A0,-62,13,14,10,702468387488,131410
BPGC-NAB,70:EA:1A:22:A9:40,-67,13,14,10,124150763137344,131410
BPGC-NAB,08:4F:A9:2D:8A:A0,-69,13,14,10,9138233772704,131410
BPGC-NAB,08:4F:A9:10:4B:80,-69,13,14,10,9138231856000,131410
BPGC-NAB,70:EA:1A:22:87:60,-80,13,14,10,124150763128672,131410
BPGC-NAB,70:EA:1A:22:9F:20,-81,13,14,10,124150763134752,131410
BPGC-NAB,70:EA:1A:22:8F:E0,-72,13,14,10,124150763130848,131410
BPGC-NAB,70:EA:1A:22:97:80,-81,13,14,10,124150763132800,131410
BPGC-NAB,00:A3:8E:4E:29:A0,-87,13,14,10,702467156384,131410
sks,88:63:DF:BB:74:A5,-91,13,14,10,149962536744101,131410
BPGC-WIFI,40:01:7A:01:B8:8F,-90,13,14,10,70375086078095,131410
BPGC-NAB,70:EA:1A:22:9B:80,-96,13,14,10,124150763133824,131410
BPGC-NAB,08:4F:A9:2D:77:40,-97,13,14,10,9138233767744,131410
BPGC-NAB,70:EA:1A:22:98:20,-59,13,14,10,124150763132960,131410
BPGC-NAB,08:4F:A9:2D:8A:40,-79,13,14,10,9138233772608,131410
BPGC-NAB,08:4F:A9:30:00:00,-82,13,14,10,9138233933824,131410
BPGC-WIFI,40:01:7A:B1:00:40,-86,13,14,10,70375097565248,131410
BPGC-NAB,08:4F:A9:39:68:40,-87,13,14,10,9138234550336,131410
BPGC-NAB,70:EA:1A:22:A9:A0,-87,13,14,10,124150763137440,131410
BPGC-NAB,70:EA:1A:22:96:20,-91,13,14,10,124150763132448,131410
BPGC-NAB,08:4F:A9:39:68:20,-94,13,14,10,9138234550304,131410
BPGC-NAB,A8:B4:56:CA:8F:40,-88,13,14,10,185492503695168,131410
BPGC-NAB,70:EA:1A:22:9F:E0,-96,13,14,10,124150763134944,131410
BPGC-WIFI,40:01:7A:01:B8:80,-80,13,14,10,70375086078080,131410
BPGC-NAB,70:EA:1A:22:96:A0,-94,13,14,10,124150763132576,131410
BPGC-NAB,70:EA:1A:22:9F:80,-88,13,14,10,124150763134848,131410
BPGC-NAB,08:4F:A9:2D:8A:A0,-49,13,10,10,9138233772704,131010
BPGC-NAB,08:4F:A9:2D:8A:40,-51,13,10,10,9138233772608,131010
BPGC-NAB,08:4F:A9:39:68:20,-54,13,10,10,9138234550304,131010
BPGC-NAB,00:A3:8E:4E:29:A0,-70,13,10,10,702467156384,131010
BPGC-NAB,70:EA:1A:22:AC:00,-74,13,10,10,124150763138048,131010
BPGC-NAB,70:EA:1A:22:9F:20,-68,13,10,10,124150763134752,131010
BPGC-NAB,08:4F:A9:10:4B:80,-75,13,10,10,9138231856000,131010
BPGC-NAB,70:EA:1A:22:98:20,-75,13,10,10,124150763132960,131010
BPGC-NAB,A8:B4:56:CC:DE:00,-77,13,10,10,185492503846400,131010
BPGC-NAB,70:EA:1A:22:A9:40,-80,13,10,10,124150763137344,131010
BPGC-NAB,70:EA:1A:22:A9:A0,-68,13,10,10,124150763137440,131010
BPGC-NAB,08:4F:A9:39:68:40,-75,13,10,10,9138234550336,131010
BPGC-NAB,70:EA:1A:22:87:60,-77,13,10,10,124150763128672,131010
BPGC-NAB,00:A3:8E:60:F2:A0,-81,13,10,10,702468387488,131010
BPGC-NAB,70:EA:1A:22:96:00,-81,13,10,10,124150763132416,131010
BPGC-WIFI,40:01:7A:01:B8:80,-89,13,10,10,70375086078080,131010
BPGC-NAB,08:4F:A9:30:00:00,-82,13,10,10,9138233933824,131010
BPGC-NAB,70:EA:1A:22:A5:A0,-85,13,10,10,124150763136416,131010
BPGC-NAB,70:EA:1A:22:9F:E0,-93,13,10,10,124150763134944,131010
BPGC-WIFI,40:01:7A:01:B8:8F,-90,13,10,10,70375086078095,131010
BPGC-NAB,70:EA:1A:22:97:80,-91,13,10,10,124150763132800,131010
BPGC-NAB,70:EA:1A:22:92:40,-88,13,10,10,124150763131456,131010
CRT-MIFI,8C:21:A7:E1:4E:22,-70,13,10,10,154076178370082,131010
BPGC-NAB,70:EA:1A:22:A0:20,-84,13,10,10,124150763135008,131010
BPGC-NAB,70:EA:1A:22:9B:E0,-92,13,10,10,124150763133920,131010
BPGC-NAB,70:EA:1A:22:8F:E0,-82,13,10,10,124150763130848,131010
BPGC-WIFI,00:A3:8E:67:76:40,-91,13,10,10,702468814400,131010
BPGC-WIFI,40:01:7A:C6:A5:60,-91,13,10,10,70375098983776,131010
BPGC-WIFI,40:01:7A:B1:00:40,-91,13,10,10,70375097565248,131010
sks,88:63:DF:BB:74:A5,-89,13,10,10,149962536744101,131010
BPGC-NAB,70:EA:1A:22:96:A0,-95,13,10,10,124150763132576,131010
BPGC-NAB,70:EA:1A:22:A0:20,-44,21,12,10,124150763135008,211210
BPGC-NAB,70:EA:1A:22:97:80,-49,21,12,10,124150763132800,211210
BPGC-NAB,70:EA:1A:22:98:20,-59,21,12,10,124150763132960,211210
BPGC-NAB,70:EA:1A:22:96:00,-64,21,12,10,124150763132416,211210
BPGC-NAB,A8:B4:56:CC:DE:00,-61,21,12,10,185492503846400,211210
BPGC-NAB,70:EA:1A:22:AC:00,-62,21,12,10,124150763138048,211210
BPGC-NAB,70:EA:1A:22:A5:A0,-65,21,12,10,124150763136416,211210
BPGC-NAB,70:EA:1A:22:87:60,-72,21,12,10,124150763128672,211210
BPGC-NAB,70:EA:1A:22:A9:40,-65,21,12,10,124150763137344,211210
BPGC-NAB,70:EA:1A:22:8F:E0,-75,21,12,10,124150763130848,211210
BPGC-NAB,70:EA:1A:22:9B:80,-76,21,12,10,124150763133824,211210
BPGC-NAB,70:EA:1A:22:9B:E0,-80,21,12,10,124150763133920,211210
BPGC-NAB,00:A3:8E:60:F2:A0,-81,21,12,10,702468387488,211210
bhikkhu,60:6D:C7:A3:30:E3,-79,21,12,10,106024617062627,211210
CRT-MIFI,8C:21:A7:E1:4E:22,-82,21,12,10,154076178370082,211210
BPGC-NAB,00:A3:8E:4E:29:A0,-94,21,12,10,702467156384,211210
TG,80:14:A8:BE:BB:28,-92,21,12,10,140826218773288,211210
BPGC-NAB,70:EA:1A:22:96:20,-94,21,12,10,124150763132448,211210
BPGC-NAB,08:4F:A9:39:68:40,-96,21,12,10,9138234550336,211210
