Name,Address,Signal Level,Frequency,Channel,Time,X,Y,Z,MAC,Final
BPGC-NAB,70:EA:1A:22:A0:20,-67,2437,6,16/02/20 02:03:04 PM,9,5,1,124150763135008,124150763135008951
BPGC-NAB,A8:B4:56:CC:DE:00,-74,2462,11,16/02/20 02:02:41 PM,9,5,1,185492503846400,185492503846400951
BPGC-NAB,08:4F:A9:30:00:00,-79,2437,6,16/02/20 02:02:41 PM,9,5,1,9138233933824,9138233933824951
BPGC-NAB,70:EA:1A:22:87:60,-84,2412,1,16/02/20 02:02:41 PM,9,5,1,124150763128672,124150763128672951
BPGC-NAB,08:4F:A9:39:68:40,-85,2462,11,16/02/20 02:02:44 PM,9,5,1,9138234550336,9138234550336951
BPGC-NAB,70:EA:1A:22:98:20,-74,2437,6,16/02/20 02:03:04 PM,9,5,1,124150763132960,124150763132960951
BPGC-NAB,00:A3:8E:60:F2:A0,-77,2462,11,16/02/20 02:03:04 PM,9,5,1,702468387488,702468387488951
BPGC-NAB,70:EA:1A:22:96:00,-81,2412,1,16/02/20 02:03:04 PM,9,5,1,124150763132416,124150763132416951
sks,88:63:DF:BB:74:A5,-91,2462,11,16/02/20 02:02:41 PM,9,5,1,149962536744101,149962536744101951
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-96,2437,6,16/02/20 02:02:41 PM,9,5,1,190090214554142,190090214554142951
BPGC-NAB,08:4F:A9:2D:77:40,-96,2412,1,16/02/20 02:02:43 PM,9,5,1,9138233767744,9138233767744951
BPGC-NAB,08:4F:A9:43:38:A0,-96,2437,6,16/02/20 02:02:41 PM,9,5,1,9138235193504,9138235193504951
BPGC-NAB,00:A3:8E:4E:29:A0,-96,2412,1,16/02/20 02:02:43 PM,9,5,1,702467156384,702467156384951
BPGC-NAB,70:EA:1A:22:9B:E0,-93,2437,6,16/02/20 02:02:44 PM,9,5,1,124150763133920,124150763133920951
BPGC-NAB,70:EA:1A:22:9B:80,-96,2412,1,16/02/20 02:02:44 PM,9,5,1,124150763133824,124150763133824951
BPGC-NAB,70:EA:1A:22:8F:E0,-91,2437,6,16/02/20 02:03:04 PM,9,5,1,124150763130848,124150763130848951
BPGC-NAB,70:EA:1A:22:92:40,-96,2412,1,16/02/20 02:03:04 PM,9,5,1,124150763131456,124150763131456951
BPGC-NAB,00:A3:8E:60:F2:A0,-50,2462,11,17/02/2020 00:44:58,0,6,1,702468387488,702468387488061
BPGC-NAB,70:EA:1A:22:8F:E0,-52,2437,6,17/02/2020 00:48:58,0,6,1,124150763130848,124150763130848061
BPGC-NAB,70:EA:1A:22:9F:20,-64,2462,11,17/02/2020 00:44:58,0,6,1,124150763134752,124150763134752061
BPGC-NAB,70:EA:1A:22:A9:40,-65,2412,1,17/02/2020 00:46:57,0,6,1,124150763137344,124150763137344061
BPGC-NAB,70:EA:1A:22:AC:00,-57,2437,6,17/02/2020 00:48:57,0,6,1,124150763138048,124150763138048061
BPGC-NAB,08:4F:A9:10:4B:80,-65,2462,11,17/02/2020 00:46:57,0,6,1,9138231856000,9138231856000061
BPGC-NAB,08:4F:A9:43:38:A0,-63,2437,6,17/02/2020 00:48:59,0,6,1,9138235193504,9138235193504061
BPGC-NAB,70:EA:1A:22:A5:A0,-71,2462,11,17/02/2020 00:46:57,0,6,1,124150763136416,124150763136416061
BPGC-NAB,70:EA:1A:22:97:80,-76,2412,1,17/02/2020 00:44:58,0,6,1,124150763132800,124150763132800061
BPGC-NAB,68:3B:78:E9:C0:E0,-61,2462,11,17/02/2020 00:48:58,0,6,1,114604640944352,114604640944352061
BPGC-NAB,70:EA:1A:22:98:20,-77,2437,6,17/02/2020 00:48:57,0,6,1,124150763132960,124150763132960061
BPGC-NAB,08:4F:A9:2D:77:40,-58,2412,1,17/02/2020 00:48:57,0,6,1,9138233767744,9138233767744061
BPGC-NAB,70:EA:1A:22:A9:A0,-78,2437,6,17/02/2020 00:48:58,0,6,1,124150763137440,124150763137440061
BPGC-NAB,08:4F:A9:2D:8A:A0,-84,2412,1,17/02/2020 00:44:58,0,6,1,9138233772704,9138233772704061
BPGC-WIFI,40:01:7A:B1:00:40,-80,2437,6,17/02/2020 00:47:15,0,6,1,70375097565248,70375097565248061
BPGC-NAB,A8:B4:56:CC:DE:00,-79,2462,11,17/02/2020 00:48:59,0,6,1,185492503846400,185492503846400061
BPGC-NAB,70:EA:1A:22:96:A0,-81,2412,1,17/02/2020 00:48:57,0,6,1,124150763132576,124150763132576061
BPGC-LT,40:01:7A:CA:3F:AE,-79,5805,161,17/02/2020 00:48:57,0,6,1,70375099219886,70375099219886061
BPGC-LT,40:01:7A:B1:00:41,-81,2437,6,17/02/2020 00:48:57,0,6,1,70375097565249,70375097565249061
BPGC-NAB,70:EA:1A:22:96:00,-80,2412,1,17/02/2020 00:48:58,0,6,1,124150763132416,124150763132416061
BPGC-NAB,A8:B4:56:CA:8F:40,-81,2437,6,17/02/2020 00:48:58,0,6,1,185492503695168,185492503695168061
BPGC-NAB,00:A3:8E:4E:29:A0,-85,2412,1,17/02/2020 00:48:59,0,6,1,702467156384,702467156384061
BPGC-NAB,08:4F:A9:39:68:40,-82,2462,11,17/02/2020 00:50:11,0,6,1,9138234550336,9138234550336061
BPGC-NAB,08:4F:A9:39:6A:40,-42,2462,11,16/02/20 01:39:57 PM,9,-2,1,9138234550848,9138234550848921
BPGC-NAB,70:EA:1A:22:97:80,-71,2412,1,16/02/20 01:37:55 PM,9,-2,1,124150763132800,124150763132800921
BPGC-NAB,08:4F:A9:30:00:00,-72,2437,6,16/02/20 01:39:59 PM,9,-2,1,9138233933824,9138233933824921
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-76,2437,6,16/02/20 01:39:57 PM,9,-2,1,190090214554142,190090214554142921
BPGC-NAB,70:EA:1A:22:A5:A0,-80,2462,11,16/02/20 01:39:59 PM,9,-2,1,124150763136416,124150763136416921
BPGC-NAB,08:4F:A9:39:68:40,-76,2462,11,16/02/20 01:39:59 PM,9,-2,1,9138234550336,9138234550336921
BPGC-NAB,70:EA:1A:22:87:60,-80,2412,1,16/02/20 01:37:57 PM,9,-2,1,124150763128672,124150763128672921
BPGC-NAB,70:EA:1A:22:92:40,-74,2412,1,16/02/20 01:39:55 PM,9,-2,1,124150763131456,124150763131456921
sks,88:63:DF:BB:74:A5,-82,2462,11,16/02/20 01:38:12 PM,9,-2,1,149962536744101,149962536744101921
BPGC-NAB,00:A3:8E:4E:29:A0,-94,2412,1,16/02/20 01:39:59 PM,9,-2,1,702467156384,702467156384921
BPGC-NAB,70:EA:1A:22:9F:20,-91,2462,11,16/02/20 01:40:53 PM,9,-2,1,124150763134752,124150763134752921
BPGC-NAB,08:4F:A9:39:68:20,-95,2437,6,16/02/20 01:39:53 PM,9,-2,1,9138234550304,9138234550304921
BPGC-NAB,70:EA:1A:22:AC:00,-92,2437,6,16/02/20 01:39:57 PM,9,-2,1,124150763138048,124150763138048921
BPGC-NAB,70:EA:1A:22:A9:40,-92,2412,1,16/02/20 01:37:57 PM,9,-2,1,124150763137344,124150763137344921
BPGC-NAB,70:EA:1A:22:9F:E0,-79,2462,11,16/02/20 01:39:57 PM,9,-2,1,124150763134944,124150763134944921
BPGC-NAB,A8:B4:56:CC:DE:00,-91,2462,11,16/02/20 01:40:53 PM,9,-2,1,185492503846400,185492503846400921
BPGC-NAB,70:EA:1A:22:A0:20,-91,2437,6,16/02/20 01:40:53 PM,9,-2,1,124150763135008,124150763135008921
BPGC-NAB,70:EA:1A:22:98:20,-94,2437,6,16/02/20 01:39:55 PM,9,-2,1,124150763132960,124150763132960921
SAIMAA,04:95:E6:82:45:88,-92,2442,7,16/02/20 01:40:53 PM,9,-2,1,5041863935368,5041863935368921
BPGC-NAB,00:A3:8E:60:F2:A0,-48,2462,11,17/02/20 12:40:53 AM,0,3,1,702468387488,702468387488031
BPGC-NAB,70:EA:1A:22:AC:00,-52,2437,6,17/02/20 12:37:57 AM,0,3,1,124150763138048,124150763138048031
BPGC-NAB,70:EA:1A:22:97:80,-62,2412,1,17/02/20 12:41:16 AM,0,3,1,124150763132800,124150763132800031
BPGC-NAB,70:EA:1A:22:A9:40,-64,2412,1,17/02/20 12:41:16 AM,0,3,1,124150763137344,124150763137344031
BPGC-NAB,70:EA:1A:22:A5:A0,-70,2462,11,17/02/20 12:39:58 AM,0,3,1,124150763136416,124150763136416031
BPGC-NAB,70:EA:1A:22:98:20,-62,2437,6,17/02/20 12:41:16 AM,0,3,1,124150763132960,124150763132960031
BPGC-NAB,70:EA:1A:22:8F:E0,-71,2437,6,17/02/20 12:37:57 AM,0,3,1,124150763130848,124150763130848031
BPGC-NAB,70:EA:1A:22:A0:20,-70,2437,6,17/02/20 12:37:57 AM,0,3,1,124150763135008,124150763135008031
BPGC-NAB,70:EA:1A:22:96:00,-59,2412,1,17/02/20 12:37:57 AM,0,3,1,124150763132416,124150763132416031
BPGC-NAB,08:4F:A9:10:4B:80,-72,2462,11,17/02/20 12:39:58 AM,0,3,1,9138231856000,9138231856000031
BPGC-NAB,A8:B4:56:CC:DE:00,-71,2462,11,17/02/20 12:37:55 AM,0,3,1,185492503846400,185492503846400031
BPGC-NAB,70:EA:1A:22:9F:20,-78,2462,11,17/02/20 12:41:16 AM,0,3,1,124150763134752,124150763134752031
BPGC-NAB,08:4F:A9:43:38:A0,-84,2437,6,17/02/20 12:39:52 AM,0,3,1,9138235193504,9138235193504031
BPGC-NAB,68:3B:78:E9:C0:E0,-82,2462,11,17/02/20 12:41:16 AM,0,3,1,114604640944352,114604640944352031
BPGC-NAB,00:A3:8E:4E:29:A0,-87,2412,1,17/02/20 12:40:53 AM,0,3,1,702467156384,702467156384031
BPGC-NAB,70:EA:1A:22:A9:A0,-80,2437,6,17/02/20 12:40:53 AM,0,3,1,124150763137440,124150763137440031
BPGC-NAB,08:4F:A9:39:68:40,-95,2462,11,17/02/20 12:40:53 AM,0,3,1,9138234550336,9138234550336031
BPGC-NAB,08:4F:A9:2D:77:40,-80,2412,1,17/02/20 12:39:56 AM,0,3,1,9138233767744,9138233767744031
BPGC-NAB,08:4F:A9:30:00:00,-95,2437,6,17/02/20 12:40:53 AM,0,3,1,9138233933824,9138233933824031
BPGC-NAB,08:4F:A9:2D:8A:40,-96,2462,11,17/02/20 12:37:55 AM,0,3,1,9138233772608,9138233772608031
BPGC-NAB,70:EA:1A:22:87:60,-94,2412,1,17/02/20 12:37:57 AM,0,3,1,124150763128672,124150763128672031
BPGC-NAB,08:4F:A9:2D:8A:A0,-91,2412,1,17/02/20 12:41:16 AM,0,3,1,9138233772704,9138233772704031
BPGC-NAB,70:EA:1A:22:9B:E0,-96,2437,6,17/02/20 12:37:57 AM,0,3,1,124150763133920,124150763133920031
sks,88:63:DF:BB:74:A5,-93,2462,11,17/02/20 12:41:16 AM,0,3,1,149962536744101,149962536744101031
BPGC-NAB,70:EA:1A:22:96:20,-95,2462,11,17/02/20 12:40:53 AM,0,3,1,124150763132448,124150763132448031
BPGC-NAB,70:EA:1A:22:97:80,-48,2412,1,16/02/2020 13:57:36,11,4,1,124150763132800,1241507631328001141
BPGC-NAB,70:EA:1A:22:A5:A0,-52,2462,11,16/02/2020 13:55:33,11,4,1,124150763136416,1241507631364161141
BPGC-NAB,70:EA:1A:22:A0:20,-57,2437,6,16/02/2020 13:57:31,11,4,1,124150763135008,1241507631350081141
BPGC-NAB,70:EA:1A:22:A9:40,-60,2412,1,16/02/2020 13:57:34,11,4,1,124150763137344,1241507631373441141
BPGC-NAB,A8:B4:56:CC:DE:00,-67,2462,11,16/02/2020 13:57:31,11,4,1,185492503846400,1854925038464001141
BPGC-NAB,70:EA:1A:22:98:20,-69,2437,6,16/02/2020 13:59:12,11,4,1,124150763132960,1241507631329601141
BPGC-NAB,70:EA:1A:22:87:60,-71,2412,1,16/02/2020 13:57:31,11,4,1,124150763128672,1241507631286721141
BPGC-NAB,70:EA:1A:22:AC:00,-66,2437,6,16/02/2020 13:57:34,11,4,1,124150763138048,1241507631380481141
BPGC-NAB,70:EA:1A:22:96:00,-77,2412,1,16/02/2020 13:59:12,11,4,1,124150763132416,1241507631324161141
BPGC-NAB,08:4F:A9:39:68:40,-84,2462,11,16/02/2020 13:57:31,11,4,1,9138234550336,91382345503361141
sks,88:63:DF:BB:74:A5,-86,2462,11,16/02/2020 13:57:31,11,4,1,149962536744101,1499625367441011141
BPGC-NAB,08:4F:A9:39:6A:40,-87,2462,11,16/02/2020 13:57:31,11,4,1,9138234550848,91382345508481141
BPGC-NAB,08:4F:A9:43:38:A0,-88,2437,6,16/02/2020 13:57:31,11,4,1,9138235193504,91382351935041141
CRT-MIFI,8C:21:A7:E1:4E:22,-81,2427,4,16/02/2020 13:57:33,11,4,1,154076178370082,1540761783700821141
BPGC-NAB,00:A3:8E:60:F2:A0,-75,2462,11,16/02/2020 13:57:34,11,4,1,702468387488,7024683874881141
BPGC-NAB,70:EA:1A:22:A5:A0,-49,2462,11,17/02/2020 00:28:05,3,5,1,124150763136416,124150763136416351
BPGC-NAB,70:EA:1A:22:AC:00,-43,2437,6,17/02/2020 00:26:07,3,5,1,124150763138048,124150763138048351
BPGC-NAB,70:EA:1A:22:98:20,-59,2437,6,17/02/2020 00:28:02,3,5,1,124150763132960,124150763132960351
BPGC-NAB,70:EA:1A:22:A9:40,-47,2412,1,17/02/2020 00:30:05,3,5,1,124150763137344,124150763137344351
BPGC-NAB,70:EA:1A:22:96:00,-59,2412,1,17/02/2020 00:30:03,3,5,1,124150763132416,124150763132416351
BPGC-NAB,A8:B4:56:CC:DE:00,-67,2462,11,17/02/2020 00:30:03,3,5,1,185492503846400,185492503846400351
BPGC-NAB,00:A3:8E:60:F2:A0,-64,2462,11,17/02/2020 00:30:06,3,5,1,702468387488,702468387488351
BPGC-NAB,70:EA:1A:22:A0:20,-71,2437,6,17/02/2020 00:28:02,3,5,1,124150763135008,124150763135008351
BPGC-NAB,70:EA:1A:22:9F:20,-66,2462,11,17/02/2020 00:28:05,3,5,1,124150763134752,124150763134752351
BPGC-NAB,08:4F:A9:43:38:A0,-61,2437,6,17/02/2020 00:30:05,3,5,1,9138235193504,9138235193504351
BPGC-NAB,08:4F:A9:2D:77:40,-69,2412,1,17/02/2020 00:30:06,3,5,1,9138233767744,9138233767744351
BPGC-NAB,70:EA:1A:22:97:80,-49,2412,1,17/02/2020 00:30:06,3,5,1,124150763132800,124150763132800351
BPGC-NAB,70:EA:1A:22:8F:E0,-73,2437,6,17/02/2020 00:26:07,3,5,1,124150763130848,124150763130848351
sks,88:63:DF:BB:74:A5,-76,2462,11,17/02/2020 00:30:05,3,5,1,149962536744101,149962536744101351
BPGC-NAB,00:A3:8E:4E:29:A0,-73,2412,1,17/02/2020 00:30:03,3,5,1,702467156384,702467156384351
BPGC-NAB,08:4F:A9:39:68:40,-81,2462,11,17/02/2020 00:28:03,3,5,1,9138234550336,9138234550336351
BPGC-NAB,68:3B:78:E9:C0:E0,-70,2462,11,17/02/2020 00:28:02,3,5,1,114604640944352,114604640944352351
BPGC-NAB,08:4F:A9:2D:8A:A0,-83,2412,1,17/02/2020 00:28:02,3,5,1,9138233772704,9138233772704351
BPGC-NAB,08:4F:A9:2D:8A:40,-81,2462,11,17/02/2020 00:26:03,3,5,1,9138233772608,9138233772608351
BPGC-NAB,08:4F:A9:39:6A:40,-44,2462,11,16/02/20 01:35:55 PM,9,0,1,9138234550848,9138234550848901
BPGC-NAB,08:4F:A9:39:68:40,-49,2462,11,16/02/20 01:33:34 PM,9,0,1,9138234550336,9138234550336901
BPGC-NAB,08:4F:A9:30:00:00,-49,2437,6,16/02/20 01:35:57 PM,9,0,1,9138233933824,9138233933824901
BPGC-NAB,70:EA:1A:22:9F:20,-62,2462,11,16/02/20 01:33:30 PM,9,0,1,124150763134752,124150763134752901
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-66,2437,6,16/02/20 01:33:30 PM,9,0,1,190090214554142,190090214554142901
BPGC-NAB,70:EA:1A:22:97:80,-68,2412,1,16/02/20 01:33:30 PM,9,0,1,124150763132800,124150763132800901
BPGC-NAB,00:A3:8E:4E:29:A0,-64,2412,1,16/02/20 01:33:32 PM,9,0,1,702467156384,702467156384901
sks,88:63:DF:BB:74:A5,-73,2462,11,16/02/20 01:33:32 PM,9,0,1,149962536744101,149962536744101901
BPGC-NAB,00:A3:8E:60:F2:A0,-76,2462,11,16/02/20 01:33:32 PM,9,0,1,702468387488,702468387488901
BPGC-NAB,08:4F:A9:39:68:20,-73,2437,6,16/02/20 01:36:16 PM,9,0,1,9138234550304,9138234550304901
BPGC-NAB,70:EA:1A:22:87:60,-71,2412,1,16/02/20 01:36:16 PM,9,0,1,124150763128672,124150763128672901
BPGC-NAB,70:EA:1A:22:A5:A0,-76,2462,11,16/02/20 01:35:51 PM,9,0,1,124150763136416,124150763136416901
BPGC-NAB,70:EA:1A:22:A0:20,-87,2437,6,16/02/20 01:33:30 PM,9,0,1,124150763135008,124150763135008901
BPGC-NAB,70:EA:1A:22:92:40,-83,2412,1,16/02/20 01:35:53 PM,9,0,1,124150763131456,124150763131456901
BPGC-NAB,70:EA:1A:22:AC:00,-89,2437,6,16/02/20 01:35:57 PM,9,0,1,124150763138048,124150763138048901
BPGC-NAB,08:4F:A9:2D:8A:40,-84,2462,11,16/02/20 01:36:16 PM,9,0,1,9138233772608,9138233772608901
BPGC-NAB,70:EA:1A:22:A9:40,-90,2412,1,16/02/20 01:35:55 PM,9,0,1,124150763137344,124150763137344901
BPGC-NAB,70:EA:1A:22:9F:E0,-83,2462,11,16/02/20 01:35:55 PM,9,0,1,124150763134944,124150763134944901
BPGC-NAB,70:EA:1A:22:98:20,-87,2437,6,16/02/20 01:33:32 PM,9,0,1,124150763132960,124150763132960901
BPGC-NAB,08:4F:A9:2D:8A:A0,-86,2412,1,16/02/20 01:35:55 PM,9,0,1,9138233772704,9138233772704901
BPGC-NAB,A8:B4:56:CC:DE:00,-92,2462,11,16/02/20 01:36:16 PM,9,0,1,185492503846400,185492503846400901
BPGC-NAB,70:EA:1A:22:8F:E0,-96,2437,6,16/02/20 01:35:55 PM,9,0,1,124150763130848,124150763130848901
BPGC-NAB,70:EA:1A:22:97:80,-41,2412,1,16/02/2020 13:52:44,9,3,1,124150763132800,124150763132800931
BPGC-NAB,70:EA:1A:22:A5:A0,-51,2462,11,16/02/2020 13:50:40,9,3,1,124150763136416,124150763136416931
BPGC-NAB,08:4F:A9:39:6A:40,-52,2462,11,16/02/2020 13:54:38,9,3,1,9138234550848,9138234550848931
BPGC-NAB,70:EA:1A:22:A0:20,-54,2437,6,16/02/2020 13:54:38,9,3,1,124150763135008,124150763135008931
BPGC-NAB,70:EA:1A:22:A9:40,-55,2412,1,16/02/2020 13:52:40,9,3,1,124150763137344,124150763137344931
BPGC-NAB,70:EA:1A:22:96:00,-71,2412,1,16/02/2020 13:52:38,9,3,1,124150763132416,124150763132416931
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-75,2437,6,16/02/2020 13:50:42,9,3,1,190090214554142,190090214554142931
BPGC-NAB,70:EA:1A:22:87:60,-69,2412,1,16/02/2020 13:52:38,9,3,1,124150763128672,124150763128672931
BPGC-NAB,70:EA:1A:22:98:20,-68,2437,6,16/02/2020 13:54:38,9,3,1,124150763132960,124150763132960931
sks,88:63:DF:BB:74:A5,-77,2462,11,16/02/2020 13:52:38,9,3,1,149962536744101,149962536744101931
BPGC-NAB,08:4F:A9:30:00:00,-62,2437,6,16/02/2020 13:50:42,9,3,1,9138233933824,9138233933824931
BPGC-NAB,70:EA:1A:22:AC:00,-62,2437,6,16/02/2020 13:54:40,9,3,1,124150763138048,124150763138048931
BPGC-NAB,A8:B4:56:CC:DE:00,-59,2462,11,16/02/2020 13:52:38,9,3,1,185492503846400,185492503846400931
BPGC-NAB,70:EA:1A:22:8F:E0,-85,2437,6,16/02/2020 13:50:43,9,3,1,124150763130848,124150763130848931
BPGC-NAB,08:4F:A9:39:68:40,-77,2462,11,16/02/2020 13:52:40,9,3,1,9138234550336,9138234550336931
BPGC-NAB,00:A3:8E:60:F2:A0,-73,2462,11,16/02/2020 13:52:40,9,3,1,702468387488,702468387488931
BPGC-NAB,70:EA:1A:22:9B:E0,-85,2437,6,16/02/2020 13:52:40,9,3,1,124150763133920,124150763133920931
BPGC-NAB,70:EA:1A:22:9F:E0,-86,2462,11,16/02/2020 13:52:40,9,3,1,124150763134944,124150763134944931
BPGC-NAB,08:4F:A9:39:68:20,-88,2437,6,16/02/2020 13:52:40,9,3,1,9138234550304,9138234550304931
BPGC-NAB,A8:B4:56:CA:8F:40,-85,2437,6,16/02/2020 13:54:38,9,3,1,185492503695168,185492503695168931
BPGC-NAB,68:3B:78:E9:C0:E0,-87,2462,11,16/02/2020 13:54:38,9,3,1,114604640944352,114604640944352931
BPGC-NAB,70:EA:1A:22:9B:80,-77,2412,1,16/02/2020 13:54:40,9,3,1,124150763133824,124150763133824931
BPGC-NAB,70:EA:1A:22:AC:00,-41,2437,6,17/02/20 12:31:04 AM,2,5,1,124150763138048,124150763138048251
BPGC-NAB,70:EA:1A:22:97:80,-62,2412,1,17/02/20 12:29:02 AM,2,5,1,124150763132800,124150763132800251
BPGC-NAB,70:EA:1A:22:A5:A0,-55,2462,11,17/02/20 12:31:06 AM,2,5,1,124150763136416,124150763136416251
BPGC-NAB,70:EA:1A:22:A9:40,-56,2412,1,17/02/20 12:31:04 AM,2,5,1,124150763137344,124150763137344251
BPGC-NAB,70:EA:1A:22:98:20,-65,2437,6,17/02/20 12:29:05 AM,2,5,1,124150763132960,124150763132960251
BPGC-NAB,00:A3:8E:60:F2:A0,-63,2462,11,17/02/20 12:31:50 AM,2,5,1,702468387488,702468387488251
BPGC-NAB,70:EA:1A:22:A0:20,-71,2437,6,17/02/20 12:29:02 AM,2,5,1,124150763135008,124150763135008251
BPGC-NAB,70:EA:1A:22:96:00,-69,2412,1,17/02/20 12:31:02 AM,2,5,1,124150763132416,124150763132416251
BPGC-NAB,08:4F:A9:43:38:A0,-73,2437,6,17/02/20 12:31:50 AM,2,5,1,9138235193504,9138235193504251
BPGC-NAB,A8:B4:56:CC:DE:00,-73,2462,11,17/02/20 12:31:50 AM,2,5,1,185492503846400,185492503846400251
BPGC-NAB,08:4F:A9:2D:77:40,-81,2412,1,17/02/20 12:31:02 AM,2,5,1,9138233767744,9138233767744251
BPGC-NAB,00:A3:8E:4E:29:A0,-81,2412,1,17/02/20 12:29:05 AM,2,5,1,702467156384,702467156384251
BPGC-NAB,08:4F:A9:10:4B:80,-84,2462,11,17/02/20 12:29:02 AM,2,5,1,9138231856000,9138231856000251
BPGC-NAB,68:3B:78:E9:C0:E0,-82,2462,11,17/02/20 12:31:00 AM,2,5,1,114604640944352,114604640944352251
BPGC-NAB,70:EA:1A:22:8F:E0,-81,2437,6,17/02/20 12:31:00 AM,2,5,1,124150763130848,124150763130848251
BPGC-NAB,70:EA:1A:22:9F:20,-78,2462,11,17/02/20 12:31:50 AM,2,5,1,124150763134752,124150763134752251
sks,88:63:DF:BB:74:A5,-86,2462,11,17/02/20 12:31:02 AM,2,5,1,149962536744101,149962536744101251
BPGC-NAB,08:4F:A9:2D:8A:A0,-91,2412,1,17/02/20 12:31:00 AM,2,5,1,9138233772704,9138233772704251
BPGC-NAB,08:4F:A9:39:68:40,-90,2462,11,17/02/20 12:31:50 AM,2,5,1,9138234550336,9138234550336251
BPGC-NAB,08:4F:A9:39:68:20,-94,2437,6,17/02/20 12:29:02 AM,2,5,1,9138234550304,9138234550304251
BPGC-NAB,70:EA:1A:22:A9:A0,-84,2437,6,17/02/20 12:31:50 AM,2,5,1,124150763137440,124150763137440251
BPGC-NAB,70:EA:1A:22:9B:E0,-90,2437,6,17/02/20 12:31:06 AM,2,5,1,124150763133920,124150763133920251
BPGC-NAB,70:EA:1A:22:9F:80,-96,2462,11,17/02/20 12:31:06 AM,2,5,1,124150763134848,124150763134848251
BPGC-NAB,08:4F:A9:2D:8A:40,-89,2462,11,17/02/20 12:31:50 AM,2,5,1,9138233772608,9138233772608251
BPGC-NAB,70:EA:1A:22:9B:80,-92,2412,1,17/02/20 12:29:05 AM,2,5,1,124150763133824,124150763133824251
BPGC-NAB,08:4F:A9:30:00:00,-94,2437,6,17/02/20 12:31:02 AM,2,5,1,9138233933824,9138233933824251
BPGC-NAB,08:4F:A9:39:6A:40,-96,2462,11,17/02/20 12:29:06 AM,2,5,1,9138234550848,9138234550848251
BPGC-NAB,70:EA:1A:22:87:60,-92,2412,1,17/02/20 12:31:02 AM,2,5,1,124150763128672,124150763128672251
BPGC-NAB,70:EA:1A:22:A5:A0,-41,2462,11,17/02/20 12:22:55 AM,6,5,1,124150763136416,124150763136416651
BPGC-NAB,70:EA:1A:22:A9:40,-45,2412,1,17/02/20 12:22:38 AM,6,5,1,124150763137344,124150763137344651
BPGC-NAB,70:EA:1A:22:97:80,-57,2412,1,17/02/20 12:20:57 AM,6,5,1,124150763132800,124150763132800651
BPGC-NAB,70:EA:1A:22:A0:20,-64,2437,6,17/02/20 12:22:57 AM,6,5,1,124150763135008,124150763135008651
BPGC-NAB,70:EA:1A:22:AC:00,-63,2437,6,17/02/20 12:22:38 AM,6,5,1,124150763138048,124150763138048651
BPGC-NAB,70:EA:1A:22:96:00,-74,2412,1,17/02/20 12:22:38 AM,6,5,1,124150763132416,124150763132416651
BPGC-NAB,70:EA:1A:22:98:20,-70,2437,6,17/02/20 12:22:38 AM,6,5,1,124150763132960,124150763132960651
BPGC-NAB,00:A3:8E:60:F2:A0,-81,2462,11,17/02/20 12:21:55 AM,6,5,1,702468387488,702468387488651
BPGC-NAB,70:EA:1A:22:87:60,-81,2412,1,17/02/20 12:22:38 AM,6,5,1,124150763128672,124150763128672651
BPGC-NAB,A8:B4:56:CC:DE:00,-71,2462,11,17/02/20 12:22:40 AM,6,5,1,185492503846400,185492503846400651
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-82,2437,6,17/02/20 12:21:55 AM,6,5,1,190090214554142,190090214554142651
BPGC-NAB,08:4F:A9:39:68:40,-80,2462,11,17/02/20 12:23:33 AM,6,5,1,9138234550336,9138234550336651
sks,88:63:DF:BB:74:A5,-77,2462,11,17/02/20 12:22:38 AM,6,5,1,149962536744101,149962536744101651
BPGC-NAB,00:A3:8E:4E:29:A0,-84,2412,1,17/02/20 12:21:55 AM,6,5,1,702467156384,702467156384651
BPGC-NAB,08:4F:A9:43:38:A0,-85,2437,6,17/02/20 12:23:33 AM,6,5,1,9138235193504,9138235193504651
BPGC-NAB,08:4F:A9:2D:77:40,-82,2412,1,17/02/20 12:21:55 AM,6,5,1,9138233767744,9138233767744651
BPGC-NAB,08:4F:A9:39:68:20,-85,2437,6,17/02/20 12:22:38 AM,6,5,1,9138234550304,9138234550304651
BPGC-NAB,08:4F:A9:30:00:00,-87,2437,6,17/02/20 12:23:33 AM,6,5,1,9138233933824,9138233933824651
BPGC-NAB,68:3B:78:E9:C0:E0,-82,2462,11,17/02/20 12:23:33 AM,6,5,1,114604640944352,114604640944352651
BPGC-NAB,08:4F:A9:10:4B:80,-95,2462,11,17/02/20 12:20:57 AM,6,5,1,9138231856000,9138231856000651
BPGC-NAB,70:EA:1A:22:9B:80,-95,2412,1,17/02/20 12:22:38 AM,6,5,1,124150763133824,124150763133824651
BPGC-NAB,70:EA:1A:22:9B:E0,-92,2437,6,17/02/20 12:22:55 AM,6,5,1,124150763133920,124150763133920651
BPGC-NAB,08:4F:A9:2D:8A:40,-91,2462,11,17/02/20 12:22:57 AM,6,5,1,9138233772608,9138233772608651
